"id","availability","condition","description","image_link","link","title","price","brand"
"q03ocvptj","in stock","new","up in the cascades, winter winds can blow down the biggest trees. come summer, hidden moss carpets the uprooted trunk, a soft little bed for the squirrels","http://www.glassybaby.com/site/images/product-images/hidden-moss-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/hidden-moss","hidden moss | glassybaby","50 USD","glassybaby"
"bmqcuysko","in stock","new","this is the last place he'll look, you think, playing hide & seek. but when you hear footsteps, your heart jumps and runs, secretly, you want to be found","http://www.glassybaby.com/site/images/product-images/hide-seek-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/hide-seek","hide & seek | glassybaby","50 USD","glassybaby"
"0g4zw1t21","in stock","new","when beauty, elegance, and comfort appear before you as if the world knows you deserve it – that’s luxury","http://www.glassybaby.com/site/images/product-images/luxury-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/luxury","luxury | glassybaby","50 USD","glassybaby"
"5ahflfa8m","in stock","new","‘grandmother’ or even ‘grandma’ are a lot of syllables for a two-toothed mouth to pronounce. much easier to thank grammy for the cookies and smiles","http://www.glassybaby.com/site/images/product-images/grammy-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/grammy","grammy | glassybaby","50 USD","glassybaby"
"uq851axfl","in stock","new","a purple sea hums and ripples softly in the wind. you wade in the meadow unafraid of stings, for lavender's ethereal waft enthralls the bees with peace","http://www.glassybaby.com/site/images/product-images/lavender-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/lavender","lavender | glassybaby","50 USD","glassybaby"
"6ikp992k5","in stock","new","above the water wings, above the laps, eye-level with pretty girls flipping through the sky, a lifeguard waits. sun swings slow off inscrutable shades","http://www.glassybaby.com/site/images/product-images/lifeguard-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/lifeguard","lifeguard | glassybaby","50 USD","glassybaby"
"0zn7m642m","in stock","new","“goodness, you’ve grown!” grandma says and kisses your forehead. in your smile, she sees the best part of herself passed down, then smiles herself","http://www.glassybaby.com/site/images/product-images/goodness-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/goodness","goodness | glassybaby","50 USD","glassybaby"
"l8zdmrhuc","in stock","new","petunia, afternoon sun, warm smile, soft questions.that friend with the laugh, the smile, the calm soothing one.","http://www.glassybaby.com/site/images/product-images/petunia-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/petunia","petunia | glassybaby","50 USD","glassybaby"
"avgvlcuck","in stock","new","when you align what you desire with what is here for you, your progress through time is a journey of peace","http://www.glassybaby.com/site/images/product-images/peace-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/peace","peace | glassybaby","50 USD","glassybaby"
"l5sfd4s8r","in stock","new","you slip off your backpack and sit, beside the mountain lake. its mirror surface reflects one little cloud and your mood: peaceful","http://www.glassybaby.com/site/images/product-images/peaceful-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/peaceful","peaceful | glassybaby","50 USD","glassybaby"
"w8dfhje6k","in stock","new","one pearl, from different angles, will gleam a different glow, iridescent and subjective, like everything we know","http://www.glassybaby.com/site/images/product-images/pearl-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/pearl","pearl | glassybaby","75 USD","glassybaby"
"epl9m41xx","in stock","new","after her april shower, the peony rejoices for may, unfurling forth in pretty excitement, petals pushing out to stretch in the sun and beckon the busy bees","http://www.glassybaby.com/site/images/product-images/peony-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/peony","peony | glassybaby","50 USD","glassybaby"
"1ytl14367","in stock","new","thunderous waves rock the tugboat. in foamy bubbles off the stern, there looms a rubber ducky, bounced up and down in the tub by an unwittingly clean hand","http://www.glassybaby.com/site/images/product-images/rubber-ducky-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/rubber-ducky","rubber ducky | glassybaby","50 USD","glassybaby"
"9tjpxwvln","in stock","new","sunlight slants through autumn leaves to dapple tiny eyelids. baby birdies awake in the nest and “peep! cheep!” for mama to fly home with breakfast","http://www.glassybaby.com/site/images/product-images/nest-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/nest","nest | glassybaby","50 USD","glassybaby"
"hnp5bx373","in stock","new","with all the sunlight she collected, she chose to make a flower. for though each petal will fall in time, first its beauty will bring in butterflies.","http://www.glassybaby.com/site/images/product-images/petal-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/petal","petal | glassybaby","75 USD","glassybaby"
"x5n4sgp47","in stock","new","we can’t all be peter pan. but we can recall that each moment is happening for the first time. know this, and keep custody of your own inner child","http://www.glassybaby.com/site/images/product-images/peter-pan-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/peter-pan","peter pan | glassybaby","50 USD","glassybaby"
"u0phg8cnr","in stock","new","rolling out across the fields of grass, poppy blossoms a scarlet wave, nearly tragic beauty harking back to dear times past","http://www.glassybaby.com/site/images/product-images/poppy-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/poppy","poppy | glassybaby","50 USD","glassybaby"
"sb6cwdbkp","in stock","new","“I am thankful that this pond was made deep and pure for a symbol. while we believe in the infinite some ponds will be thought to be bottomless.” - thoreau","http://www.glassybaby.com/site/images/product-images/pond-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/pond","pond | glassybaby","50 USD","glassybaby"
"8zihvinlc","in stock","new","what makes you feel safe? our list includes: candles, dogs, smiles, teammates, locks, and love","http://www.glassybaby.com/site/images/product-images/safe-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/safe","safe | glassybaby","50 USD","glassybaby"
"vvp36uom1","in stock","new","the last word of a citizen trapped in the trappings of success: rosebud, because he longed for his early days of simple joy and pure love.","http://www.glassybaby.com/site/images/product-images/rosebud-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/product/4835","rosebud | glassybaby","50 USD","glassybaby"
"j0ne2s83v","in stock","new","some plants suffer lost leaves and broken stems, or flowers knocked off careless. people suffer the same. but if the roots remain, so too do life and hope","http://www.glassybaby.com/site/images/product-images/roots-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/roots","roots | glassybaby","50 USD","glassybaby"
"wyso58mdl","in stock","new","for confucius, a sage was a ""superior man."" okay, okay, but wisdom also flourishes in women, children between the ages of 8 and 11, and most dogs","http://www.glassybaby.com/site/images/product-images/sage-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/sage","sage | glassybaby","50 USD","glassybaby"
"j91uz02yn","in stock","new","good luck with her. hope you get on her good side. if miles davis is the epitome of cool, then she’s the epitome of sassy","http://www.glassybaby.com/site/images/product-images/sassy-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/sassy","sassy | glassybaby","50 USD","glassybaby"
"xe43ewi1i","in stock","new","sometimes water bubbles get so excited about bubbling that they can't even stand it. all they can do is let go of control and bloom together into seafoam","http://www.glassybaby.com/site/images/product-images/sea-foam-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/sea-foam","seafoam | glassybaby","50 USD","glassybaby"
"cjlichth3","in stock","new","10% from the sale of each drinker will be donated to the glassybaby white light fund in further support of the VA Puget Sound Health Care System","http://www.glassybaby.com/site/images/product-images/cape-codder-drinker_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/cape-codder","cape codder | glassybaby","55 USD","glassybaby"
"cq17eo9kd","in stock","new","10% from the sale of each drinker will be donated to the glassybaby white light fund in further support of the VA Puget Sound Health Care System","http://www.glassybaby.com/site/images/product-images/bellini-drinker_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/bellini","bellini | glassybaby","55 USD","glassybaby"
"9ids9uk67","in stock","new","10% from the sale of each drinker will be donated to the glassybaby white light fund in further support of the VA Puget Sound Health Care System","http://www.glassybaby.com/site/images/product-images/champagne-drinker_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/champagne","champagne | glassybaby","55 USD","glassybaby"
"s6e0nos7d","in stock","new","she decides just where to grow, and is only sniffed by the luckiest nose. with un-pruned flowers, hips, and thorns, she’s an untamed wild rose","http://www.glassybaby.com/site/images/product-images/wild-rose-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/wild-rose","wild rose | glassybaby","50 USD","glassybaby"
"zxuce9216","in stock","new","calculus, chess, critical theory: knowledge of the smart. raising a child, listening well, accepting a humble harmony with the earth: knowledge of the wise","http://www.glassybaby.com/site/images/product-images/wise-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/wise","wise | glassybaby","55 USD","glassybaby"
"4flrlpzsi","in stock","new","10% from the sale of each drinker will be donated to the glassybaby white light fund in further support of the va puget sound health care system","http://www.glassybaby.com/site/images/product-images/grape-juice-drinker_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/grape-juice","""grape juice"" | glassybaby","55 USD","glassybaby"
"yxcmgay8r","in stock","new","every halloween, same costume. glinda the witch of the north. blonde wig, pink dress, much candy. little trick or treaters learn: not every witch is wicked","http://www.glassybaby.com/site/images/product-images/wicked-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/wicked","wicked | glassybaby","50 USD","glassybaby"
"t0c8e8xzm","in stock","new","10% from the sale of each drinker will be donated to the glassybaby white light fund in further support of the VA Puget Sound Health Care System","http://www.glassybaby.com/site/images/product-images/hard-cider-drinker_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/hard-cider","hard cider | glassybaby","55 USD","glassybaby"
"4uswd8ir0","in stock","new","10% from the sale of each drinker will be donated to the glassybaby white light fund in further support of the VA Puget Sound Health Care System","http://www.glassybaby.com/site/images/product-images/earl-grey-drinker_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/earl-grey","earl grey | glassybaby","55 USD","glassybaby"
"redaotp64","in stock","new","10% from the sale of each drinker will be donated to the glassybaby white light fund in further support of the VA Puget Sound Health Care System","http://www.glassybaby.com/site/images/product-images/cola-drinker_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/cola","cola | glassybaby","55 USD","glassybaby"
"408wqvt4a","in stock","new","10% from the sale of each drinker will be donated to the glassybaby white light fund in further support of the VA Puget Sound Health Care System","http://www.glassybaby.com/site/images/product-images/twist-drinker_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/twist","twist | glassybaby","55 USD","glassybaby"
"nar2pnrsg","in stock","new","perfect for dinner parties, or just because. carries up to six glassybaby* or drinkers.","http://www.glassybaby.com/site/images/product-images/tote_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/glassybaby-tote","tote | glassybaby","60 USD","glassybaby"
"n26z55lj5","in stock","new","some say rail is the most dignified form of transport. if that's true for humans, we thought, maybe it's true for glassybaby too. clearly, we were right. as the brand-new, clear acrylic baby train makes clear. the baby train elevates glassybaby up above a table or a windowsill and keeps them arranged like a line of boxcars. the most dignified way to bring color to your table.","http://www.glassybaby.com/site/images/product-images/babytrain-5_L1.jpg?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/babytrain-5","baby train | glassybaby","250 USD","glassybaby"
"3vzx9loh3","in stock","new","10% from the sale of each drinker will be donated to the glassybaby white light fund in further support of the VA Puget Sound Health Care System","http://www.glassybaby.com/site/images/product-images/fruit-punch-drinker_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/fruit-punch","fruit punch | glassybaby","55 USD","glassybaby"
"yyesctkbh","in stock","new","10% from the sale of each drinker will be donated to the glassybaby white light fund in further support of the VA Puget Sound Health Care System","http://www.glassybaby.com/site/images/product-images/cosmo-drinker_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/cosmo","cosmo | glassybaby","55 USD","glassybaby"
"smxk5h9xh","in stock","new","10% from the sale of each drinker will be donated to the glassybaby white light fund in further support of the VA Puget Sound Health Care System","http://www.glassybaby.com/site/images/product-images/family-hour-drinker_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/family-hour","family hour | glassybaby","55 USD","glassybaby"
"0x2szmoy9","in stock","new","10% from the sale of each drinker will be donated to the glassybaby white light fund in further support of the VA Puget Sound Health Care System","http://www.glassybaby.com/site/images/product-images/fizz-drinker_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/fizz","fizz | glassybaby","55 USD","glassybaby"
"p8yncg0yb","in stock","new","10% from the sale of each drinker will be donated to the glassybaby white light fund in further support of the VA Puget Sound Health Care System","http://www.glassybaby.com/site/images/product-images/gin-fizz-drinker_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/gin-fizz","gin fizz | glassybaby","55 USD","glassybaby"
"mm4y24wn8","in stock","new","for 12 months, color club members will receive a different glassybaby that is hand-picked by our founder, lee rhodes.","http://www.glassybaby.com/site/images/product-images/color-club-12-months_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/color-club-12-months","color club - 12 months | glassybaby","600 USD","glassybaby"
"kcgrs9aaa","in stock","new","10% from the sale of each drinker will be donated to the glassybaby white light fund in further support of the VA Puget Sound Health Care System","http://www.glassybaby.com/site/images/product-images/mimosa-drinker_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/mimosa","mimosa | glassybaby","55 USD","glassybaby"
"pbh3y20bi","in stock","new","10% from the sale of each drinker will be donated to the glassybaby white light fund in further support of the VA Puget Sound Health Care System","http://www.glassybaby.com/site/images/product-images/on-the-rocks-drinker_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/on-the-rocks","on the rocks | glassybaby","55 USD","glassybaby"
"cofsuw49q","in stock","new","10% from the sale of each drinker will be donated to the glassybaby white light fund in further support of the VA Puget Sound Health Care System","http://www.glassybaby.com/site/images/product-images/night-cap-drinker_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/night-cap","night cap | glassybaby","55 USD","glassybaby"
"0eovnhdwx","in stock","new","10% from the sale of each drinker will be donated to the glassybaby white light fund in further support of the VA Puget Sound Health Care System","http://www.glassybaby.com/site/images/product-images/sparkling-water-drinker_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/sparkling-water","sparkling water | glassybaby","55 USD","glassybaby"
"8azap7acx","in stock","new","10% from the sale of each drinker will be donated to the glassybaby white light fund in further support of the VA Puget Sound Health Care System","http://www.glassybaby.com/site/images/product-images/mama-drinker_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/mama","mama drinker | glassybaby","55 USD","glassybaby"
"9zqh0vjce","in stock","new","10% from the sale of each drinker will be donated to the glassybaby white light fund in further support of the VA Puget Sound Health Care System","http://www.glassybaby.com/site/images/product-images/splash-drinker_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/splash","splash | glassybaby","55 USD","glassybaby"
"slkqihstg","in stock","new","100% palm wax. paraffin free, lead free, non-toxic. each box contains 100 tea lights.","http://www.glassybaby.com/site/images/product-images/palm-wax-tea-lights-100_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/palm-wax-tea-lights-100","palm wax tea lights - box of 100 | glassybaby","30 USD","glassybaby"
"isenxge91","in stock","new","our beeswax tea lights are individually hand-poured in virginia and feature an all natural wick for a cleaner burn. each box contains 4 tea lights.","http://www.glassybaby.com/site/images/product-images/beeswax-tea-lights-15-hour_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/beeswax-tea-lights-15-hour","beeswax tea lights - 15 hour burn time | glassybaby","16 USD","glassybaby"
"09p74sbfz","in stock","new","an exclusive glassybaby scent that is simple, friendly and pure with hints of vanilla beans, natural jasmine, gardenia and fresh tuberose","http://www.glassybaby.com/site/images/product-images/scented-tea-light_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/scented-tea-light","scented tea light | glassybaby","10 USD","glassybaby"
"14lonjhbk","in stock","new","for 6 months, color club members will receive a different glassybaby that is hand-picked by our founder, lee rhodes.","http://www.glassybaby.com/site/images/product-images/color-club-6-months_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/color-club-6-months","color club - 6 months | glassybaby","300 USD","glassybaby"
"vzgry9aoi","in stock","new","for 3 months, color club members will receive a different glassybaby that is hand-picked by our founder, lee rhodes.","http://www.glassybaby.com/site/images/product-images/color-club-3-months_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/color-club-3-months","color club - 3 months | glassybaby","150 USD","glassybaby"
"n84946ozg","in stock","new","10% from the sale of each drinker will be donated to the glassybaby white light fund in further support of the VA Puget Sound Health Care System","http://www.glassybaby.com/site/images/product-images/papa-drinker_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/papa","papa | glassybaby","55 USD","glassybaby"
"045dtfq0i","in stock","new","matches are 4 inches longdimensions of box : 4 3/8 X 2 3/8 X 3/4 tall50 pieces per boxmade in japan","http://www.glassybaby.com/site/images/product-images/glassybaby-matches_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/glassybaby-matches","glassybaby matches | glassybaby","5 USD","glassybaby"
"wiiz3ht7w","in stock","new","10% from the sale of each drinker will be donated to the glassybaby white light fund in further support of the VA Puget Sound Health Care System","http://www.glassybaby.com/site/images/product-images/single-malt-drinker_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/single-malt","single malt | glassybaby","55 USD","glassybaby"
"v1cn4mzlm","in stock","new","10% from the sale of each drinker will be donated to the glassybaby white light fund in further support of the VA Puget Sound Health Care System","http://www.glassybaby.com/site/images/product-images/happy-hour-drinker_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/happy-hour","happy hour | glassybaby","55 USD","glassybaby"
"ohgybam56","in stock","new","sunomono, sashimi, maguro, unagi, fiddleheads, hot sake, banana tempura. it's hard to get enough at nishino, even when you order too much","http://www.glassybaby.com/site/images/product-images/nishino-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/nishino","nishino | glassybaby","50 USD","glassybaby"
"0zcbp7h2w","in stock","new","she rode a magic carpet and danced at the royal ball, but also bit a poison apple and kissed a frog: a princess can overcome great trials to find love","http://www.glassybaby.com/site/images/product-images/princess-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/princess","princess | glassybaby","50 USD","glassybaby"
"xhfh828yx","in stock","new","mufasa's royal mane and rippling roar are good in movies. but the lioness of any pride hunts and protects the cubs, to show true strength of a lion's heart","http://www.glassybaby.com/site/images/product-images/lions-heart-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/lions-heart","lion's heart | glassybaby","50 USD","glassybaby"
"7huvdag0v","in stock","new","every person has a bright piece of their heart that is fearless. letting this piece shine through your world is the best way to be truly brave","http://www.glassybaby.com/site/images/product-images/fearless-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/fearless","fearless | glassybaby","50 USD","glassybaby"
"2futpwyh7","in stock","new","slow down, and light a match. you've got to make the evening last. droppin' candles into glass, looking for light and feelin' groovy p.p1 {margin: 0.0px 0.0px 0.0px 0.0px; font: 15.0px Helvetica; -webkit-text-stroke: #000000} span.s1 {font-kerning: none} span.s2 {text-decoration: underline ; font-kerning: none; background-color: #fffecc}","http://www.glassybaby.com/site/images/product-images/feelin-groovy-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/feelin-groovy","feelin' groovy | glassybaby","75 USD","glassybaby"
"9n6itamy5","in stock","new","the deep blue early-night sky is a time machine. if you look hard enough among the billion-year old flickers of stars, you will see forever","http://www.glassybaby.com/site/images/product-images/forever-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/forever","forever | glassybaby","50 USD","glassybaby"
"9msbh358g","in stock","new","an architect, a scientist, a programmer:a mother, a daughter, a sister.three strong spirits, each like a daisy blooming up from a field of grass.","http://www.glassybaby.com/site/images/product-images/daisy-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/daisy","daisy | glassybaby","50 USD","glassybaby"
"yyephkv0r","in stock","new","a new years toast together: “to kindness all year long. when you have a friend from day one, every day is day one of the rest of your life”","http://www.glassybaby.com/site/images/product-images/day-one-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/day-one","day one | glassybaby","75 USD","glassybaby"
"vud6rcbib","in stock","new","wouldn't it be so easy?wouldn't it be a relief?wouldn't it - wait. don't give in to give up. you are determined enough to triumph","http://www.glassybaby.com/site/images/product-images/determined-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/determined","determined | glassybaby","50 USD","glassybaby"
"7qt3xjnlw","in stock","new","different creamsicle techniques: lick the orange veneer to whet the palette for vanilla within, or nibble chunk by chunk to blend each bite in melty wonder","http://www.glassybaby.com/site/images/product-images/creamsicle-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/creamsicle","creamsicle | glassybaby","50 USD","glassybaby"
"a9ttcinlc","in stock","new",,,"http://www.glassybaby.com/given-to-fly","Shopping","undefined USD",
"kz08id5c2","in stock","new","foam bubbles surge up white vanilla scoops, up to the rim of your glass. the root beer float gently fizzes a question: to sip first or scoop with spoon?","http://www.glassybaby.com/site/images/product-images/root-beer-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/root-beer","root beer | glassybaby","50 USD","glassybaby"
"0dvm11xu2","in stock","new","grandma told mamaand mama told me. long ago there were more elephants than humans, happy on the tembo savannah,great grey bodiesherding the wide horizon","http://www.glassybaby.com/site/images/product-images/tembo-brother-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/tembo-brother","tembo brother | glassybaby","75 USD","glassybaby"
"tp0gbqb4r","in stock","new","the first swallow braces you, honeyed heat flowing down your chest. try not to cough, and let the ice melt a bit before the next sip of whiskey","http://www.glassybaby.com/site/images/product-images/whiskey-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/whiskey","whiskey | glassybaby","50 USD","glassybaby"
"rcrl9lnfz","in stock","new","they asked why she still wore her tutu, after ballet class was over. they’d forgotten what every little girl knows, that every floor is a dance floor.","http://www.glassybaby.com/site/images/product-images/tutu-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/tutu","tutu | glassybaby","50 USD","glassybaby"
"g4escdurn","in stock","new","this love doesn't care what, when, where, how; this love is unconditional","http://www.glassybaby.com/site/images/product-images/unconditional-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/unconditional","unconditional | glassybaby","50 USD","glassybaby"
"hqxbmvpyn","in stock","new","enemy strong, mind weary. only one way onward: in. in where you know: your people need you, your people believe in you. valor grows there, and victory too","http://www.glassybaby.com/site/images/product-images/valor-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/valor","valor | glassybaby","50 USD","glassybaby"
"a5jnyruis","in stock","new","it only hurt for a second when you pierced your ears. for months you kept the little studs, impatient to switch them for mom's elegant dangling turquoise","http://www.glassybaby.com/site/images/product-images/turquoise-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/turquoise","turquoise | glassybaby","50 USD","glassybaby"
"fj7v29mjm","in stock","new","this worn, warm blanket is always warm, and upon the bare skin of your heart, tonight it feels warm & fuzzy","http://www.glassybaby.com/site/images/product-images/warm-and-fuzzy-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/warm-fuzzy","warm & fuzzy | glassybaby","50 USD","glassybaby"
"20u9jjwun","in stock","new","beneath gray clouds, after leaves have fallen, when sun sets early, nature grants her delicious holiday gift, packed up in a peel: a little tangerine","http://www.glassybaby.com/site/images/product-images/tangerine-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/tangerine","tangerine | glassybaby","50 USD","glassybaby"
"qm6jdz6wa","in stock","new","exaggeration can help evoke more truth. a reeled in fish always feels bigger than the ruler says. a touch of pink brings out true white inside of glass","http://www.glassybaby.com/site/images/product-images/true-white-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/true-white","true white | glassybaby","50 USD","glassybaby"
"suvpqu2cq","in stock","new","mountain rises dim in dusk, boulders block the way, still you climb and clamber up, to burst at last upon the ridge, alit in sunset, smile alit in triumph","http://www.glassybaby.com/site/images/product-images/triumph-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/triumph","triumph | glassybaby","50 USD","glassybaby"
"ojhpuh5qf","in stock","new","styles change – every season, every year – but those jeans linger in your drawer like comfortable, true blue denim friends, waiting for you to pull them on","http://www.glassybaby.com/site/images/product-images/true-blue-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/true-blue","true blue | glassybaby","50 USD","glassybaby"
"3qbn3qr17","in stock","new","two little brother generals waged epic living room battles, allied against the marauding hound that had crunched a toy soldier in its jaws","http://www.glassybaby.com/site/images/product-images/toy-soldier-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/toy-soldier","toy soldier | glassybaby","50 USD","glassybaby"
"of6f94qsr","in stock","new","you're here, we're happy. tell truly about your life, or say nothing at all, welcome is welcome, now and any time.","http://www.glassybaby.com/site/images/product-images/welcome-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/welcome","welcome | glassybaby","50 USD","glassybaby"
"gg0gu372f","in stock","new","sniffy little nose twitches through a thousand scents, until it finds your face, and brushes with its whiskers, and nuzzles you with love.","http://www.glassybaby.com/site/images/product-images/whiskers-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/whiskers","whiskers | glassybaby","50 USD","glassybaby"
"ufyq1wi8x","in stock","new","""whoa, whoa!"" you dance out of the way as the happy wet dog bounds up, drops his ball, and shakes cold drops of lake water onto your new white pants","http://www.glassybaby.com/site/images/product-images/wet-dog-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/wet-dog","Test | glassybaby","50 USD","glassybaby"
"eln865jz5","in stock","new","gray winter months are vivid dreams. you forget real life isn’t like this, until forgotten sun bursts through clouds and raises a tulip like a memory","http://www.glassybaby.com/site/images/product-images/tulip-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/tulip","tulip | glassybaby","55 USD","glassybaby"
"z1qgxyap3","in stock","new","you know it when you feel it, realize you’ve never felt it before. you rejoice, because when it comes alive, your life is one long celebration of true love","http://www.glassybaby.com/site/images/product-images/true-love-candle-holder-votive_main.png?resizeid=8&resizeh=800&resizew=800","http://www.glassybaby.com/true-love","true love | glassybaby","50 USD","glassybaby"
